	text	cmp_code	party_id	date
265	['want', 'play', 'part', 'protect', 'environment']	501	51421	199705
266	['government', 'help']	305	51421	199705
267	['encourage', 'manufacture', 'product', 'easy', 'repair', 'reuse', 'recycle']	501	51421	199705
268	['introduce', 'deposit', 'refund', 'scheme', 'back', 'wide', 'standard', 'product', 'design', 'energy_efficiency', 'reuse']	501	51421	199705
269	['help', 'people', 'choose', 'environmentally_friendly', 'product']	501	51421	199705
270	['press', 'comprehensive', 'understandable', 'wide', 'ecologically', 'friendly', 'energy', 'efficient', 'labelling', 'scheme']	501	51421	199705
271	['way', 'society', 'treat', 'animal', 'measure', 'civilisation']	601	51421	199705
272	['promote', 'animal_welfare']	601	51421	199705
273	['set', 'compulsory', 'national', 'dog', 'registration', 'scheme']	601	51421	199705
274	['halt', 'trade', 'endanger', 'species', 'pet']	601	51421	199705
275	['promote', 'extend', 'training', 'qualification', 'work', 'livestock']	703	51421	199705
276	['insist', 'enforcement', 'maximum', 'time', 'limit', 'transport', 'live', 'animal', 'strict', 'timetable', 'ban', 'veal', 'crate', 'improve', 'rear', 'condition', 'pig', 'chicken']	110	51421	199705
277	['create', 'animal', 'protection', 'commission', 'enforce', 'animal_welfare', 'law', 'improve', 'animal_welfare', 'standard']	603	51421	199705
278	['ban', 'animal', 'testing', 'cosmetic', 'weapon', 'tobacco', 'product']	603	51421	199705
279	['review', 'law', 'order', 'reduce', 'animal', 'scientific', 'experiment', 'seek', 'development', 'alternative']	603	51421	199705
280	['protect', 'wild_animal']	601	51421	199705
281	['believe', 'issue', 'hunt', 'hound', 'coursing', 'decide', 'free', 'vote', 'house', 'common']	601	51421	199705
282	['ban', 'snare', 'leg', 'hold', 'trap']	601	51421	199705
283	['press', 'strong', 'international', 'law', 'protect', 'endanger', 'specie']	107	51421	199705
284	['ban', 'importation', 'product', 'derive', 'threaten', 'wild_animal']	406	51421	199705
285	['aim', 'give', 'person', 'britain', 'security', 'decent', 'home', 'safe', 'strong', 'community']	606	51421	199705
286	['problem', 'crime', 'homelessness', 'insecurity', 'threaten', 'fabric', 'british', 'society']	606	51421	199705
287	['many', 'people', 'feel', 'frightened', 'leave', 'home']	606	51421	199705
288	['many', 'decent', 'home']	606	51421	199705
289	['country', 'become', 'divide', 'sense', 'community', 'lose', 'share', 'value', 'undermine']	606	51421	199705
290	['commitment', 'liberal_democrat', 'pursue', 'practical', 'measure', 'rebuild', 'britain', 'community']	503	51421	199705
291	['tackle', 'cause', 'crime']	605	51421	199705
292	['reduce', 'homelessness']	504	51421	199705
293	['make', 'people', 'safe', 'home', 'street']	605	51421	199705
294	['put', 'police_officer', 'beat']	605	51421	199705
295	['build', 'affordable', 'secure', 'housing']	503	51421	199705
296	['end', 'year', 'scandal', 'people', 'force', 'sleep', 'rough', 'street']	503	51421	199705
297	['revive', 'britain', 'sense', 'community']	606	51421	199705
298	['boom', 'bust', 'house', 'price', 'shortage', 'decent', 'home', 'poor', 'housing', 'wreck', 'live', 'million', 'damage', 'britain', 'economy']	504	51421	199705
299	['build', 'house']	304	51421	199705
300	['encourage', 'partnership', 'public', 'sector', 'private', 'sector', 'housing_association', 'build', 'high', 'quality', 'home', 'rent', 'buy']	410	51421	199705
301	['strict', 'borrowing', 'control', 'give', 'local_authoritie', 'power', 'go', 'directly', 'market', 'raise', 'finance', 'build', 'new', 'home']	410	51421	199705
302	['begin', 'phase', 'release', 'capital', 'receipt', 'sale', 'council', 'house', 'allow', 'money', 'use', 'build', 'new', 'home']	504	51421	199705
303	['give', 'financial', 'security', 'rent', 'home']	503	51421	199705
304	['introduce', 'new', 'mortgage', 'benefit', 'first', 'time_buyer']	403	51421	199705
305	['receive', 'instead', 'mortgage_inter', 'tax', 'relief']	402	51421	199705
306	['hold', 'current', 'mortgage', 'retain', 'mortgage_inter', 'tax', 'relief']	402	51421	199705
307	['aim', 'time', 'merge', 'new', 'mortgage', 'benefit', 'current', 'housing', 'benefit', 'system', 'housing', 'cost', 'relief', 'available', 'buy', 'rent', 'focus', 'need']	503	51421	199705
308	['end', 'scandal', 'people', 'force', 'sleep', 'rough', 'street']	504	51421	199705
309	['ensure', 'year', 'force', 'sleep', 'street']	504	51421	199705
310	['require', 'council', 'set', 'self', 'fund', 'rent', 'deposit', 'scheme', 'help', 'homeless', 'people', 'take', 'private', 'tenancy']	504	51421	199705
311	['fund', 'shortstay', 'hostel', 'place', 'first', 'ring', 'ladder', 'permanent', 'accommodation']	504	51421	199705
312	['take', 'action', 'tackle', 'homelessness', 'raise', 'housing', 'standard']	504	51421	199705
313	['give', 'council', 'great', 'power', 'act', 'unfit', 'private', 'housing', 'landlord', 'fail']	504	51421	199705
314	['strengthen', 'tenant', 'right', 'repair', 'public', 'sector', 'give', 'right', 'take', 'part', 'management', 'development', 'home', 'estate']	201	51421	199705
315	['empty_home', 'strategy', 'enable', 'local_authoritie', 'work', 'last_resort', 'require', 'landlord', 'bring', 'empty', 'property', 'back']	504	51421	199705
316	['end', 'discrimination', 'scrapping', 'share', 'residency', 'rule', 'assess', 'housing', 'benefit']	706	51421	199705
317	['bring', 'confidence', 'housing', 'market', 'target', 'low', 'inflation', 'low', 'interest', 'rate']	408	51421	199705
318	['crime', 'fear', 'crime', 'affect', 'almost', 'person', 'community', 'country']	605	51421	199705
319	['put', 'police_officer', 'beat']	605	51421	199705
320	['year', 'give', 'police', 'authority', 'resource', 'put', 'extra', 'police_officer', 'beat']	605	51421	199705
321	['increase', 'time', 'police', 'spend', 'prevent', 'detect', 'crime', 'reduce', 'unnecessary', 'paperwork', 'make', 'great', 'new', 'technology']	605	51421	199705
322	['tackle', 'youth', 'crime']	605	51421	199705
323	['widen', 'scheme', 'require', 'offender', 'repay', 'debt', 'society', 'confront', 'consequence', 'action']	605	51421	199705
324	['appropriate', 'require', 'parent', 'participate', 'support', 'project', 'child', 'involve', 'juvenile', 'crime']	603	51421	199705
325	['develop', 'scheme', 'target', 'disruptive', 'child', 'early', 'age']	706	51421	199705
326	['reserve', 'custodial_sentence', 'serious', 'persistent', 'offender']	605	51421	199705
327	['voluntary', 'citizen', 'service', 'enable', 'young', 'people', 'get', 'directly', 'involve', 'crime', 'prevention', 'scheme']	605	51421	199705
328	['strengthen', 'criminal_justice', 'system']	605	51421	199705
329	['make', 'justice', 'system', 'work', 'quickly', 'effectively', 'review', 'sentencing', 'policy']	605	51421	199705
330	['overhaul', 'crown', 'prosecution', 'service']	605	51421	199705
331	['encourage', 'community', 'sentence', 'alternative', 'prison', 'result', 'likely', 'less', 'reoffending', 'prison', 'sentence', 'essential', 'public', 'protection', 'make', 'punishment', 'effective']	605	51421	199705
332	['concentrate', 'resource', 'crime', 'prevention', 'increase', 'conviction', 'rate', 'rather', 'spend', 'billion', 'building', 'prison']	605	51421	199705
333	['focus', 'crime', 'prevention']	605	51421	199705
334	['require', 'council', 'take', 'lead', 'establish', 'cross', 'community', 'partnership', 'crime', 'set', 'specific', 'target', 'crime', 'prevention']	605	51421	199705
335	['give', 'council', 'power', 'resource', 'support', 'high', 'quality', 'target', 'crime', 'prevention', 'initiative']	605	51421	199705
336	['wage', 'war', 'drug', 'abuse']	603	51421	199705
337	['give', 'police', 'custom', 'excise', 'support', 'ne', 'stop', 'drug', 'come', 'britain']	605	51421	199705
338	['set', 'royal', 'commission', 'charge', 'develop', 'policy', 'tackle', 'drug', 'problem', 'root']	605	51421	199705
339	['give', 'victim', 'new', 'deal']	706	51421	199705
340	['promote', 'restorative_justice', 'offender', 'require', 'compensate', 'victim', 'damage_caus']	605	51421	199705
341	['ensure', 'victim', 'support', 'movement', 'witness', 'support', 'scheme', 'play', 'full', 'role', 'criminal_justice', 'system']	605	51421	199705
342	['provide', 'victim', 'practical', 'support', 'ne', 'prevent', 'repeat', 'attack']	706	51421	199705
343	['strengthen', 'public', 'confidence', 'police']	605	51421	199705
344	['make', 'police', 'authority', 'responsive', 'local', 'community', 'increase', 'elect', 'membership', 'create', 'accountable', 'police', 'authority', 'london']	605	51421	199705
345	['improve', 'co_operation', 'police', 'force', 'work', 'closely', 'britain', 'european', 'partner', 'combat', 'international', 'crime', 'terrorism', 'drug', 'trafficking', 'fraud']	605	51421	199705
346	['ensure', 'police', 'take', 'step', 'reduce', 'level', 'racial', 'homophobic', 'violence']	605	51421	199705
347	['britain', 'rural', 'economy', 'community', 'transform', 'last', 'year']	703	51421	199705
348	['challenge', 'next', 'year', 'protect', 'enhance', 'richness', 'rural', 'life', 'develop', 'thriving', 'rural', 'economy']	703	51421	199705
349	['seek', 'reform', 'common_agricultural', 'policy', 'cap']	703	51421	199705
350	['work', 'replace', 'cap', 'currently', 'subsidise', 'production', 'countryside', 'management', 'contract', 'target', 'system', 'direct', 'payment', 'support', 'economic', 'social', 'environmental', 'goal', 'rural', 'community']	703	51421	199705
351	['countryside', 'management', 'contract', 'enable', 'farmer', 'landowner', 'choose', 'wide_range', 'option', 'example', 'improve', 'rural', 'environment', 'maximise', 'food', 'quality', 'protect', 'natural', 'habitat', 'move', 'less', 'intensive', 'organic_farm', 'method']	703	51421	199705
352	['help', 'rural', 'economy', 'period', 'change']	703	51421	199705
353	['partnership', 'agriculture', 'industry', 'draw', 'national', 'strategy', 'farming', 'order', 'provide', 'framework', 'public', 'policy', 'private', 'decision_mak', 'next', 'year']	703	51421	199705
354	['promote', 'agricultural', 'research', 'development', 'assist', 'farmer', 'wish', 'diversify']	703	51421	199705
355	['promote', 'local', 'process', 'agricultural', 'product', 'expand', 'support', 'small', 'medium_siz', 'enterprise', 'rural', 'area']	703	51421	199705
356	['tackle', 'rural', 'crime']	605	51421	199705
357	['put', 'police', 'rural', 'area', 'support', 'farm', 'neighbourhood', 'watch', 'scheme', 'give', 'council', 'duty', 'set', 'crime', 'prevention', 'scheme', 'local', 'police']	605	51421	199705
358	['enable', 'rural', 'police', 'authority', 'introduce', 'mortgage', 'incentive', 'scheme', 'encourage', 'rural', 'beat', 'officer', 'live', 'area', 'serve']	605	51421	199705
359	['enhance', 'rural', 'service']	504	51421	199705
360	['support', 'small', 'village', 'school', 'great', 'information', 'technology', 'specialist', 'teaching', 'team']	506	51421	199705
361	['encourage', 'scheme', 'enable', 'local', 'community', 'make', 'school', 'building', 'equipment']	502	51421	199705
362	['promote', 'community', 'hospital', 'patient', 'consultation']	504	51421	199705
363	['provide', 'affordable', 'rural', 'housing']	504	51421	199705
364	['encourage', 'housing', 'authority', 'parish', 'council', 'housing_association', 'set', 'partnership', 'scheme', 'private', 'sector', 'order', 'build', 'low', 'cost', 'home', 'first', 'time', 'home', 'buyer', 'social', 'need']	504	51421	199705
365	['improve', 'rural', 'transport']	411	51421	199705
366	['give', 'local_authoritie', 'power', 'improve', 'co_ordination', 'local', 'bus', 'service', 'reopen', 'close', 'railway', 'station', 'co_operation', 'railtrack']	411	51421	199705
367	['strengthen', 'network', 'rural', 'sub', 'post_office', 'village', 'shop']	411	51421	199705
368	['encourage', 'post', 'office', 'invest', 'new', 'point', 'sale', 'technology', 'order', 'provide', 'access', 'sub', 'post_office', 'wide_range', 'customer', 'service']	411	51421	199705
369	['post_office', 'village', 'shop', 'vital', 'local', 'community', 'threaten', 'enable', 'local', 'council', 'support', 'per_cent', 'rate', 'relief']	402	51421	199705
370	['protect', 'countryside']	501	51421	199705
371	['help', 'landowner', 'meet', 'environmental', 'cost', 'increase', 'access', 'countryside']	501	51421	199705
372	['take', 'action', 'reduce', 'chemical', 'farming']	501	51421	199705
373	['protect', 'rural', 'area', 'urbanisation']	501	51421	199705
374	['penalise', 'greenfield', 'site', 'set', 'enforce', 'target', 'great', 'brownland', 'site', 'encourage', 'shop', 'accommodation', 'market', 'town_centre']	501	51421	199705
375	['review', 'excessive', 'housing', 'total', 'current', 'structure', 'plan', 'scrap', 'predict', 'provide', 'approach', 'housing', 'development']	501	51421	199705
376	['work', 'preserve', 'fish_stock', 'protect', 'livelihood', 'local', 'fishing', 'community']	703	51421	199705
377	['aim', 'scrap', 'common_fisherie', 'policy', 'replace', 'new', 'europe', 'wide', 'fishery', 'policy', 'base', 'regional', 'management', 'fish_stock']	108	51421	199705
378	['take', 'firm', 'action', 'end', 'quota', 'hopping', 'begin', 'phase', 'abolition', 'industrial', 'fishing', 'strengthen', 'decommissioning', 'incentive']	605	51421	199705
379	['promote', 'safe', 'food']	601	51421	199705
380	['set', 'food', 'commission', 'independent', 'maff', 'accountable', 'parliament']	303	51421	199705
381	['maintain', 'strict', 'control', 'bio', 'technology']	601	51421	199705
382	['press', 'high', 'common', 'food', 'standard', 'european_union']	108	51421	199705
383	['britain', 'town', 'city', 'offer', 'civic', 'pride', 'accessible', 'facility', 'potentially', 'high', 'quality', 'life']	606	51421	199705
384	['however', 'many', 'suffer', 'alienation', 'joblessness', 'high', 'crime', 'rate', 'run', 'environment', 'loss', 'population']	606	51421	199705
385	['urban', 'area', 'offer', 'excitement', 'security', 'strong', 'sense', 'community']	605	51421	199705
386	['boost', 'local', 'economic', 'development', 'job', 'opportunity']	408	51421	199705
387	['support', 'local', 'development', 'corporation']	301	51421	199705
388	['build', 'new', 'partnership', 'local', 'government', 'private', 'voluntary', 'sector', 'regenerate', 'local', 'economy', 'promote', 'community', 'enterprise']	301	51421	199705
389	['link', 'local', 'training', 'local', 'job']	411	51421	199705
390	['encourage', 'establishment', 'community', 'bank', 'credit_union']	403	51421	199705
391	['tackle', 'urban', 'crime']	605	51421	199705
392	['expand', 'community', 'police', 'ensure', 'new', 'planning', 'take', 'account', 'need', 'deter', 'crime', 'focus', 'crime', 'prevention']	605	51421	199705
393	['encourage', 'public', 'transport']	411	51421	199705
394	['enable', 'council', 'co_ordinate', 'bus', 'train', 'service', 'give', 'power', 'introduce', 'urban', 'road', 'pricing', 'scheme', 'use', 'revenue', 'raise', 'invest', 'good', 'public', 'transport']	411	51421	199705
